show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s4812,TV Show,Pee-wee's Playhouse,,Paul Reubens,United States," December 18, 2014",1990,TV-PG,5 Seasons,"Classic & Cult TV, Kids' TV, TV Comedies","Pee-wee Herman brings his stage show to the masses with this innovative live-action kids series that invites viewers into his quirky, childlike world."
s5043,Movie,Quigley Down Under,Simon Wincer,"Tom Selleck, Laura San Giacomo, Alan Rickman, Chris Haywood, Ron Haddrick, Tony Bonner, Jerome Ehlers, Ben Mendelsohn, Conor McDermottroe, Roger Ward","Australia, United States","December 1, 2020",1990,PG-13,120 min,Action & Adventure,"After traveling to Australia for a job, a sharpshooting cowboy becomes a target himself when he refuses an immoral assignment from a corrupt landowner."
s5250,Movie,Rocky V,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton",United States,"August 1, 2019",1990,PG-13,104 min,"Dramas, Sports Movies","Inspired by the memory of his trainer, a broke and seemingly careerless Rocky finds glory in training and takes on an up-and-coming boxer."
s5571,Movie,Shiva,Ram Gopal Varma,"Nagarjuna Akkineni, Amala, Rajendranath Zutshi, Raghuvaran, Paresh Rawal, Brij Gopal, J.D. Chakravarthi, Tanikella Bharani",India,"December 31, 2019",1990,TV-MA,168 min,"Action & Adventure, Dramas, International Movies","A young man enrolls at a college and becomes a rival to the student-union president, who’s using force and intimidation to advance his criminal agenda."
s6016,Movie,Teenage Mutant Ninja Turtles: The Movie,Steve Barron,"Judith Hoag, Elias Koteas, Josh Pais, Michelan Sisti, Leif Tilden, David Forman, Michael Turney, Jay Patterson, Raymond Serra, James Saito, Kevin Clash",,"January 1, 2020",1990,PG,94 min,"Action & Adventure, Comedies","After exposure to a strange, glowing ooze, four mutant turtles train as ninjas in the sewers and fight crime wherever they find it."
s7090,Movie,Tim Allen: Men Are Pigs,Ellen Brown,Tim Allen,United States,"December 31, 2018",1990,TV-MA,30 min,Stand-Up Comedy,"Standup comedian Tim Allen delivers a set dedicated to ""men stuff"" like lawn care, power tools and why he grunts like an animal."
s7163,Movie,Total Recall,Paul Verhoeven,"Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone, Michael Ironside, Ronny Cox, Marshall Bell, Michael Champion, Mel Johnson Jr., Roy Brocksmith, Rosemary Dunsmore","United States, Mexico","July 1, 2020",1990,R,114 min,"Action & Adventure, Sci-Fi & Fantasy","After getting a memory implant, working stiff Douglas Quaid discovers he might actually be a secret agent embroiled in a violent insurrection on Mars."
s7208,Movie,Tremors,Ron Underwood,"Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, Reba McEntire, Robert Jayne, Charlotte Stewart, Tony Genaro, Ariana Richards, Richard Marcus, Victor Wong, Bibi Besch",United States,"January 1, 2020",1990,PG-13,96 min,"Comedies, Cult Movies, Horror Movies","After a seismologist gets unusual readings on her equipment, handymen discover 30-foot-long carnivorous worms that suck their prey underground."
s7281,TV Show,Twin Peaks,,"Kyle MacLachlan, Michael Ontkean, Mädchen Amick, Dana Ashbrook, Richard Beymer, Lara Flynn Boyle, Sherilyn Fenn, Warren Frost, Peggy Lipton, James Marshall, Everett McGill, Jack Nance, Joan Chen, Kimmy Robertson, Michael Horse, Piper Laurie, Harry Goaz, Eric DaRe, Wendy Robie, Ray Wise, Sheryl Lee, Russ Tamblyn, Don S. Davis, Chris Mulkey, Gary Hershberger, Grace Zabriskie",United States,"July 1, 2017",1990,TV-14,2 Seasons,"Classic & Cult TV, Crime TV Shows, TV Dramas","""Who killed Laura Palmer?"" is the question on everyone's lips in a secretive small town, but as an eccentric FBI agent learns, the answer isn't easy."
s7363,Movie,Unspeakable Acts,Linda Otto,"Jill Clayburgh, Brad Davis, Sam Behrens",United States,"October 1, 2011",1990,TV-14,95 min,Dramas,Laurie and Joseph are doctors who interview sexually abused children. With a lot of energy they track down a pedophile who has abused many toddlers.
